UserID,Stock,Buy_Date,Buy_Price,Sell_Date,Sell_Price,Quantity,Holding_Days,Profit_Loss,Mistake_Type
U0020,WIPRO,2022-10-13,5249.61,2022-10-20,5252.21,12,7,31.2,Good Trade
U0031,RELIANCE,2018-12-26,3233.9,2019-01-10,3277.32,46,15,1997.32,Good Trade
U0199,ICICI,2021-05-26,4083.77,2021-06-01,4092.58,32,6,281.92,Good Trade
U0029,AXISBANK,2017-08-16,2399.47,2017-09-11,2444.49,5,26,225.1,Good Trade
U0122,RELIANCE,2022-02-21,5141.35,2022-03-04,5145.5,20,11,83.0,Good Trade
U0063,WIPRO,2015-11-05,1493.88,2015-11-12,1497.96,15,7,61.2,Good Trade
U0195,ICICI,2019-08-08,3279.34,2019-08-15,3304.62,12,7,303.36,Good Trade
U0093,INFY,2016-06-16,1770.68,2016-07-05,1817.41,1,19,46.73,Good Trade
U0037,SBI,2017-11-03,2469.76,2017-11-14,2486.63,38,11,641.06,Good Trade
U0070,TCS,2017-03-24,2209.74,2017-03-27,2216.09,38,3,241.3,Good Trade
U0070,ICICI,2022-01-03,4413.88,2022-01-25,4440.76,12,22,322.56,Good Trade
U0097,AXISBANK,2015-05-11,1191.48,2015-05-20,1186.16,44,9,-234.08,Minor Loss
U0047,WIPRO,2020-07-17,4035.35,2020-08-03,4042.05,7,17,46.9,Good Trade
U0058,INFY,2022-05-20,4574.85,2022-06-09,4582.33,6,20,44.88,Good Trade
U0167,HUL,2019-09-18,3811.43,2019-10-14,3866.33,2,26,109.8,Good Trade
U0174,INFY,2019-04-01,3079.73,2019-04-17,3110.19,45,16,1370.7,Good Trade
U0092,AXISBANK,2023-06-26,5197.1,2023-07-12,5254.54,8,16,459.52,Good Trade
U0098,RELIANCE,2017-01-24,2040.58,2017-01-30,2046.87,7,6,44.03,Good Trade
U0148,TCS,2020-01-08,3637.04,2020-02-03,3698.09,38,26,2319.9,Good Trade
U0024,INFY,2021-09-30,4242.65,2021-10-26,4243.55,26,26,23.4,Good Trade
U0194,ICICI,2023-05-31,5136.56,2023-06-20,5164.63,17,20,477.19,Good Trade
U0123,LT,2021-09-20,4470.72,2021-10-13,4522.12,44,23,2261.6,Good Trade
U0108,INFY,2018-05-11,2682.76,2018-06-01,2697.26,25,21,362.5,Good Trade
U0016,RELIANCE,2022-11-08,5510.77,2022-12-01,5537.39,18,23,479.16,Good Trade
U0080,HUL,2019-01-24,3320.56,2019-01-25,3326.67,33,1,201.63,Over-trading
U0192,HDFC,2021-11-18,4785.88,2021-12-14,4803.24,6,26,104.16,Good Trade
U0145,TCS,2015-07-07,1254.75,2015-07-29,1279.02,19,22,461.13,Good Trade
U0159,AXISBANK,2017-01-19,2096.74,2017-01-24,2101.82,28,5,142.24,Good Trade
U0077,RELIANCE,2015-10-16,1379.5,2015-11-04,1441.62,37,19,2298.44,Good Trade
U0189,LT,2018-03-01,2735.17,2018-03-20,2785.55,39,19,1964.82,Good Trade
U0187,INFY,2018-02-06,2529.59,2018-02-21,2543.23,15,15,204.6,Good Trade
U0072,LT,2019-03-22,3404.79,2019-04-16,3411.43,28,25,185.92,Good Trade
U0070,HUL,2015-08-13,1388.24,2015-09-07,1416.03,11,25,305.69,Good Trade
U0031,HDFC,2023-04-14,5534.97,2023-05-04,5565.27,21,20,636.3,Good Trade
U0071,WIPRO,2017-12-11,2601.37,2017-12-18,2602.72,46,7,62.1,Good Trade
U0003,INFY,2016-01-14,1517.94,2016-01-22,1543.52,13,8,332.54,Good Trade
U0191,HUL,2017-05-01,2365.91,2017-05-02,2365.66,23,1,-5.75,Over-trading
U0085,RELIANCE,2018-04-09,2695.74,2018-04-18,2718.53,1,9,22.79,Good Trade
U0016,RELIANCE,2015-04-15,1106.89,2015-05-11,1143.35,34,26,1239.64,Good Trade
U0097,HDFC,2019-07-31,3402.89,2019-08-19,3431.67,30,19,863.4,Good Trade
U0062,AXISBANK,2016-09-29,1904.95,2016-10-27,1944.23,1,28,39.28,Good Trade
U0001,LT,2023-03-08,5162.85,2023-04-04,5202.38,50,27,1976.5,Good Trade
U0200,AXISBANK,2016-05-31,1728.15,2016-06-06,1738.68,17,6,179.01,Good Trade
U0031,WIPRO,2015-01-15,1008.96,2015-01-16,1012.12,38,1,120.08,Over-trading
U0024,WIPRO,2023-11-30,5796.22,2023-12-07,5786.5,16,7,-155.52,Minor Loss
U0036,HUL,2018-03-01,2851.04,2018-03-22,2908.52,48,21,2759.04,Good Trade
U0149,LT,2022-03-22,4768.24,2022-04-19,4817.12,3,28,146.64,Good Trade
U0100,RELIANCE,2023-07-05,5840.04,2023-07-20,5859.56,20,15,390.4,Good Trade
U0140,TCS,2023-08-08,5215.2,2023-08-28,5261.16,31,20,1424.76,Good Trade
U0067,WIPRO,2018-11-06,3099.83,2018-11-08,3110.77,4,2,43.76,Over-trading
U0006,AXISBANK,2023-02-01,4994.33,2023-02-14,4993.84,44,13,-21.56,Minor Loss
U0057,HDFC,2021-10-27,4762.3,2021-11-02,4764.16,7,6,13.02,Good Trade
U0186,HDFC,2021-12-30,4801.15,2022-01-04,4804.01,7,5,20.02,Good Trade
U0134,TCS,2019-12-31,3634.77,2020-01-03,3639.61,43,3,208.12,Good Trade
U0155,LT,2020-10-19,4072.83,2020-10-30,4111.83,22,11,858.0,Good Trade
U0129,INFY,2019-11-07,3253.17,2019-11-14,3268.19,2,7,30.04,Good Trade
U0049,ICICI,2015-03-11,1092.72,2015-03-16,1101.43,24,5,209.04,Good Trade
U0053,SBI,2018-10-03,2945.91,2018-10-16,2962.19,27,13,439.56,Good Trade
U0106,RELIANCE,2022-01-04,5055.95,2022-01-19,5081.31,25,15,634.0,Good Trade
U0148,AXISBANK,2018-12-06,3137.32,2018-12-20,3177.12,38,14,1512.4,Good Trade
U0181,ICICI,2021-05-07,4061.09,2021-05-27,4076.83,29,20,456.46,Good Trade
U0038,RELIANCE,2016-07-01,1819.17,2016-07-05,1825.73,36,4,236.16,Good Trade
U0036,ICICI,2015-04-02,1117.39,2015-04-09,1132.83,46,7,710.24,Good Trade
U0198,LT,2016-06-09,1720.98,2016-07-04,1734.37,10,25,133.9,Good Trade
U0036,HDFC,2023-01-23,5435.97,2023-02-13,5485.75,39,21,1941.42,Good Trade
U0197,ICICI,2015-01-07,1016.3,2015-01-14,1026.07,26,7,254.02,Good Trade
U0037,RELIANCE,2023-05-03,5732.6,2023-05-19,5762.8,33,16,996.6,Good Trade
U0018,HUL,2019-02-12,3384.13,2019-02-27,3428.01,9,15,394.92,Good Trade
U0120,HDFC,2020-08-18,4023.98,2020-08-27,4043.66,27,9,531.36,Good Trade
U0080,INFY,2018-06-28,2742.6,2018-07-16,2771.33,30,18,861.9,Good Trade
U0005,RELIANCE,2019-08-16,3643.04,2019-08-21,3647.46,11,5,48.62,Good Trade
U0159,TCS,2023-10-17,5286.86,2023-10-24,5306.98,36,7,724.32,Good Trade
U0180,SBI,2016-09-07,1836.75,2016-10-03,1883.77,8,26,376.16,Good Trade
U0176,WIPRO,2016-02-03,1603.55,2016-02-11,1641.37,41,8,1550.62,Good Trade
U0084,SBI,2023-11-13,5879.25,2023-11-14,5876.55,19,1,-51.3,Over-trading
U0171,WIPRO,2016-10-18,1998.05,2016-10-20,2003.86,4,2,23.24,Over-trading
U0119,AXISBANK,2017-09-19,2463.78,2017-09-29,2470.63,4,10,27.4,Good Trade
U0068,WIPRO,2021-05-31,4382.22,2021-06-01,4382.72,4,1,2.0,Over-trading
U0022,INFY,2023-10-26,5224.26,2023-11-07,5240.57,34,12,554.54,Good Trade
U0037,HUL,2016-05-11,1794.36,2016-05-12,1795.88,6,1,9.12,Over-trading
U0186,INFY,2018-02-23,2552.88,2018-03-02,2545.9,37,7,-258.26,Minor Loss
U0189,WIPRO,2016-01-29,1596.94,2016-02-16,1649.77,6,18,316.98,Good Trade
U0033,RELIANCE,2019-02-26,3333.29,2019-03-22,3371.26,46,24,1746.62,Good Trade
U0096,RELIANCE,2022-10-25,5507.19,2022-11-14,5516.04,28,20,247.8,Good Trade
U0193,SBI,2018-07-11,2836.16,2018-07-24,2842.27,20,13,122.2,Good Trade
U0098,RELIANCE,2019-10-18,3745.5,2019-10-28,3759.95,10,10,144.5,Good Trade
U0113,WIPRO,2018-06-08,2920.7,2018-06-22,2966.38,25,14,1142.0,Good Trade
U0007,TCS,2016-05-19,1767.41,2016-06-03,1792.85,16,15,407.04,Good Trade
U0002,SBI,2022-11-02,5253.87,2022-11-11,5259.57,47,9,267.9,Good Trade
U0080,HUL,2017-05-03,2362.82,2017-05-16,2386.7,16,13,382.08,Good Trade
U0090,LT,2021-08-16,4435.46,2021-08-19,4443.17,32,3,246.72,Good Trade
U0105,LT,2017-08-28,2491.25,2017-09-05,2476.85,21,8,-302.4,Minor Loss
U0194,TCS,2016-12-23,2102.53,2017-01-13,2104.73,43,21,94.6,Good Trade
U0047,WIPRO,2022-02-10,4793.39,2022-02-11,4798.13,33,1,156.42,Over-trading
U0101,WIPRO,2021-01-29,4222.52,2021-02-16,4251.45,45,18,1301.85,Good Trade
U0103,INFY,2017-01-16,2079.81,2017-01-27,2118.51,5,11,193.5,Good Trade
U0160,HUL,2021-06-02,4633.64,2021-06-28,4678.86,29,26,1311.38,Good Trade
U0131,ICICI,2019-08-09,3285.52,2019-09-02,3319.99,30,24,1034.1,Good Trade
U0021,INFY,2015-12-11,1467.2,2015-12-22,1481.37,24,11,340.08,Good Trade
U0004,RELIANCE,2021-06-24,4782.13,2021-06-30,4786.01,33,6,128.04,Good Trade
U0078,LT,2023-11-17,5652.36,2023-12-11,5683.09,20,24,614.6,Good Trade
U0038,INFY,2018-09-11,2869.42,2018-09-26,2887.12,18,15,318.6,Good Trade
U0054,ICICI,2015-11-04,1434.17,2015-11-18,1442.46,47,14,389.63,Good Trade
U0108,WIPRO,2023-08-08,5673.04,2023-08-15,5667.59,8,7,-43.6,Minor Loss
U0039,TCS,2020-04-13,3859.1,2020-05-01,3859.81,17,18,12.07,Good Trade
U0155,SBI,2017-07-27,2342.09,2017-08-14,2358.66,17,18,281.69,Good Trade
U0148,INFY,2015-04-09,1164.24,2015-04-28,1173.47,43,19,396.89,Good Trade
U0177,ICICI,2019-06-12,3222.5,2019-06-17,3219.75,50,5,-137.5,Minor Loss
U0032,TCS,2022-09-28,4806.33,2022-10-07,4806.83,35,9,17.5,Good Trade
U0141,TCS,2023-05-04,5056.04,2023-05-11,5074.28,30,7,547.2,Good Trade
U0064,RELIANCE,2021-09-27,4957.98,2021-10-07,4987.45,20,10,589.4,Good Trade
U0058,SBI,2019-07-08,3327.52,2019-07-31,3328.5,33,23,32.34,Good Trade
U0046,TCS,2023-04-18,5032.44,2023-05-11,5074.28,18,23,753.12,Good Trade
U0151,WIPRO,2023-06-06,5592.36,2023-06-07,5591.78,26,1,-15.08,Over-trading
U0104,ICICI,2015-04-15,1145.73,2015-05-01,1154.09,7,16,58.52,Good Trade
U0026,RELIANCE,2017-11-08,2439.49,2017-11-13,2439.01,11,5,-5.28,Minor Loss
U0095,ICICI,2018-01-30,2502.72,2018-02-12,2540.48,6,13,226.56,Good Trade
U0186,INFY,2018-11-19,2932.19,2018-11-20,2943.68,8,1,91.92,Over-trading
U0182,WIPRO,2015-10-20,1473.37,2015-11-03,1495.6,40,14,889.2,Good Trade
U0191,LT,2021-08-27,4444.28,2021-08-30,4444.22,16,3,-0.96,Minor Loss
U0128,INFY,2016-07-29,1842.75,2016-08-23,1871.11,25,25,709.0,Good Trade
U0014,RELIANCE,2018-03-07,2660.79,2018-03-15,2653.61,4,8,-28.72,Minor Loss
U0179,HDFC,2016-08-25,1873.55,2016-09-22,1911.2,29,28,1091.85,Good Trade
U0141,AXISBANK,2015-10-12,1352.88,2015-10-15,1363.21,6,3,61.98,Good Trade
U0071,RELIANCE,2015-03-18,1058.16,2015-03-27,1074.28,20,9,322.4,Good Trade
U0122,TCS,2018-10-11,2964.84,2018-10-17,2965.55,49,6,34.79,Good Trade
U0177,HUL,2016-07-21,1915.71,2016-08-17,1975.36,30,27,1789.5,Good Trade
U0196,LT,2021-07-07,4373.73,2021-07-09,4382.26,50,2,426.5,Over-trading
U0192,TCS,2021-02-03,4116.2,2021-02-10,4125.65,49,7,463.05,Good Trade
U0091,AXISBANK,2015-10-20,1378.72,2015-11-12,1423.67,17,23,764.15,Good Trade
U0026,AXISBANK,2019-06-21,3257.57,2019-07-12,3271.92,34,21,487.9,Good Trade
U0085,SBI,2015-02-24,1065.12,2015-03-02,1056.27,5,6,-44.25,Minor Loss
U0053,HUL,2020-05-07,4142.41,2020-05-19,4161.37,22,12,417.12,Good Trade
U0136,INFY,2016-11-15,1988.07,2016-11-16,1980.29,31,1,-241.18,Over-trading
U0043,LT,2023-04-19,5233.31,2023-05-10,5285.08,34,21,1760.18,Good Trade
U0191,RELIANCE,2022-05-27,5260.56,2022-06-03,5274.68,50,7,706.0,Good Trade
U0120,AXISBANK,2015-11-19,1415.99,2015-12-01,1462.26,30,12,1388.1,Good Trade
U0029,WIPRO,2016-08-30,1917.07,2016-09-19,1970.84,2,20,107.54,Good Trade
U0142,LT,2016-09-28,1952.51,2016-10-26,2000.33,31,28,1482.42,Good Trade
U0040,INFY,2018-03-08,2549.08,2018-04-05,2623.22,49,28,3632.86,Good Trade
U0151,WIPRO,2018-12-12,3169.07,2019-01-03,3191.72,32,22,724.8,Good Trade
U0199,TCS,2023-05-30,5108.55,2023-06-08,5116.5,32,9,254.4,Good Trade
U0087,HDFC,2015-08-20,1314.12,2015-09-10,1347.69,27,21,906.39,Good Trade
U0144,TCS,2015-02-10,1054.64,2015-02-18,1051.36,19,8,-62.32,Minor Loss
U0141,RELIANCE,2023-08-15,5890.45,2023-08-31,5906.71,23,16,373.98,Good Trade
U0120,LT,2015-06-30,1292.21,2015-07-01,1288.69,11,1,-38.72,Over-trading
U0167,ICICI,2019-08-08,3279.34,2019-08-19,3311.85,50,11,1625.5,Good Trade
U0035,HDFC,2021-03-16,4348.02,2021-03-24,4364.59,11,8,182.27,Good Trade
U0032,WIPRO,2015-08-06,1326.59,2015-08-25,1393.8,39,19,2621.19,Good Trade
U0172,WIPRO,2023-08-29,5688.45,2023-09-14,5680.22,30,16,-246.9,Minor Loss
U0067,WIPRO,2022-05-31,5016.74,2022-06-01,5022.86,25,1,153.0,Over-trading
U0114,SBI,2016-01-15,1427.68,2016-02-04,1473.35,40,20,1826.8,Good Trade
U0177,TCS,2018-11-12,3023.37,2018-12-07,3027.21,24,25,92.16,Good Trade
U0179,INFY,2016-05-27,1747.16,2016-06-13,1762.96,4,17,63.2,Good Trade
U0189,TCS,2021-05-20,4248.35,2021-06-03,4261.5,10,14,131.5,Good Trade
U0100,TCS,2015-01-27,1031.76,2015-02-18,1051.36,1,22,19.6,Good Trade
U0056,HDFC,2020-09-17,4058.23,2020-09-21,4068.97,42,4,451.08,Good Trade
U0134,ICICI,2017-06-16,2263.92,2017-06-30,2280.35,14,14,230.02,Good Trade
U0180,TCS,2023-06-14,5138.87,2023-06-26,5140.15,37,12,47.36,Good Trade
U0036,ICICI,2023-07-05,5179.21,2023-07-19,5208.79,33,14,976.14,Good Trade
U0017,HDFC,2015-05-15,1179.88,2015-05-18,1183.86,20,3,79.6,Good Trade
U0028,WIPRO,2016-03-03,1681.97,2016-03-04,1685.46,21,1,73.29,Over-trading
U0059,RELIANCE,2017-04-25,2177.74,2017-05-01,2187.1,24,6,224.64,Good Trade
U0019,WIPRO,2022-06-23,5061.73,2022-07-11,5080.24,49,18,906.99,Good Trade
U0183,LT,2021-02-03,4250.76,2021-02-17,4245.81,26,14,-128.7,Minor Loss
U0183,HDFC,2018-08-17,2938.04,2018-09-14,3033.7,22,28,2104.52,Good Trade
U0060,ICICI,2023-08-21,5288.61,2023-08-24,5303.61,6,3,90.0,Good Trade
U0001,SBI,2015-04-08,1113.51,2015-04-14,1117.62,49,6,201.39,Good Trade
U0071,HUL,2021-08-09,4798.69,2021-08-20,4798.97,50,11,14.0,Good Trade
U0040,HUL,2022-12-08,5554.89,2023-01-04,5596.22,28,27,1157.24,Good Trade
U0032,SBI,2022-06-02,5053.28,2022-06-14,5069.28,36,12,576.0,Good Trade
U0087,SBI,2016-09-29,1882.19,2016-10-06,1887.27,35,7,177.8,Good Trade
U0198,TCS,2022-01-19,4582.87,2022-02-10,4567.11,22,22,-346.72,Minor Loss
U0026,INFY,2018-09-05,2853.06,2018-10-02,2899.67,24,27,1118.64,Good Trade
U0196,AXISBANK,2022-10-25,4852.36,2022-11-17,4876.51,7,23,169.05,Good Trade
U0088,SBI,2019-01-29,3146.66,2019-02-05,3138.48,25,7,-204.5,Minor Loss
U0164,RELIANCE,2022-04-01,5188.52,2022-04-11,5202.2,15,10,205.2,Good Trade
U0188,WIPRO,2015-04-20,1133.03,2015-04-27,1149.52,19,7,313.31,Good Trade
U0075,WIPRO,2020-10-21,4081.09,2020-11-03,4098.89,28,13,498.4,Good Trade
U0198,HUL,2022-05-11,5226.31,2022-05-18,5255.04,3,7,86.19,Good Trade
U0092,TCS,2021-12-07,4539.78,2021-12-13,4542.63,2,6,5.7,Good Trade
U0118,HDFC,2015-12-17,1513.82,2016-01-11,1515.07,30,25,37.5,Good Trade
U0032,SBI,2021-01-12,4262.2,2021-01-25,4292.76,49,13,1497.44,Good Trade
U0167,HUL,2023-05-08,5764.06,2023-05-18,5784.47,31,10,632.71,Good Trade
U0171,RELIANCE,2018-05-25,2820.21,2018-05-31,2839.02,32,6,601.92,Good Trade
U0082,ICICI,2018-08-01,2808.74,2018-08-24,2831.37,2,23,45.26,Good Trade
U0199,INFY,2021-12-10,4335.13,2021-12-24,4369.36,5,14,171.15,Good Trade
U0078,LT,2020-02-04,3737.77,2020-02-25,3792.57,43,21,2356.4,Good Trade
U0047,WIPRO,2015-10-14,1466.01,2015-10-22,1481.41,37,8,569.8,Good Trade
U0045,SBI,2019-01-29,3146.66,2019-02-15,3165.89,44,17,846.12,Good Trade
U0136,WIPRO,2017-04-26,2271.2,2017-05-17,2308.89,12,21,452.28,Good Trade
U0143,LT,2019-09-18,3595.8,2019-09-20,3602.06,29,2,181.54,Over-trading
U0107,WIPRO,2018-12-07,3170.4,2018-12-14,3180.27,1,7,9.87,Good Trade
U0115,WIPRO,2018-04-02,2801.87,2018-04-09,2807.37,31,7,170.5,Good Trade
U0018,HDFC,2020-04-23,3848.46,2020-05-04,3858.85,47,11,488.33,Good Trade
U0141,WIPRO,2022-06-22,5063.24,2022-07-12,5081.46,45,20,819.9,Good Trade
U0036,SBI,2016-12-20,2059.78,2016-12-29,2059.24,34,9,-18.36,Minor Loss
U0111,LT,2022-06-17,4873.69,2022-07-15,4916.03,4,28,169.36,Good Trade
U0105,RELIANCE,2019-02-19,3313.75,2019-03-14,3372.03,34,23,1981.52,Good Trade
U0101,AXISBANK,2018-09-03,3023.11,2018-09-11,3051.64,4,8,114.12,Good Trade
U0178,SBI,2020-10-26,4133.83,2020-11-05,4168.22,17,10,584.63,Good Trade
U0002,SBI,2015-05-27,1192.64,2015-06-19,1208.4,39,23,614.64,Good Trade
U0198,INFY,2022-06-13,4577.78,2022-06-22,4591.55,37,9,509.49,Good Trade
U0108,TCS,2020-02-20,3747.61,2020-03-19,3821.15,29,28,2132.66,Good Trade
U0110,ICICI,2015-02-20,1066.81,2015-03-09,1098.77,13,17,415.48,Good Trade
U0175,SBI,2021-06-17,4465.42,2021-07-08,4487.09,4,21,86.68,Good Trade
U0189,HUL,2022-11-08,5527.48,2022-12-06,5557.07,30,28,887.7,Good Trade
U0128,SBI,2020-05-28,3860.64,2020-06-10,3878.47,11,13,196.13,Good Trade
U0112,TCS,2015-06-09,1191.07,2015-06-19,1210.82,34,10,671.5,Good Trade
U0067,INFY,2017-11-03,2394.47,2017-11-27,2415.4,14,24,293.02,Good Trade
U0104,INFY,2022-02-24,4443.72,2022-03-07,4475.04,12,11,375.84,Good Trade
U0016,INFY,2017-10-03,2374.7,2017-10-10,2367.39,31,7,-226.61,Minor Loss
U0027,TCS,2016-03-07,1648.14,2016-03-28,1664.62,24,21,395.52,Good Trade
U0167,HUL,2021-09-08,4853.22,2021-10-06,4893.23,8,28,320.08,Good Trade
U0126,TCS,2021-08-23,4355.45,2021-08-31,4372.53,4,8,68.32,Good Trade
U0200,ICICI,2017-06-22,2256.47,2017-07-20,2285.19,35,28,1005.2,Good Trade
U0096,TCS,2019-07-16,3355.18,2019-07-29,3384.86,36,13,1068.48,Good Trade
U0104,AXISBANK,2023-09-08,5332.12,2023-09-20,5337.48,3,12,16.08,Good Trade
U0096,INFY,2016-08-17,1863.48,2016-09-06,1890.2,38,20,1015.36,Good Trade
U0003,HDFC,2017-10-24,2460.46,2017-11-01,2483.35,2,8,45.78,Good Trade
U0047,WIPRO,2023-12-06,5791.78,2024-01-01,5810.11,1,26,18.33,Good Trade
U0025,ICICI,2017-11-23,2399.28,2017-12-12,2399.39,18,19,1.98,Good Trade
U0127,TCS,2015-12-15,1499.22,2016-01-04,1512.43,35,20,462.35,Good Trade
U0007,TCS,2022-01-27,4590.06,2022-02-17,4558.45,49,21,-1548.89,Minor Loss
U0005,HDFC,2016-04-06,1666.28,2016-04-25,1714.55,13,19,627.51,Good Trade
U0115,RELIANCE,2020-05-18,4045.05,2020-05-19,4050.64,3,1,16.77,Over-trading
U0075,AXISBANK,2018-02-12,2770.34,2018-02-21,2779.03,12,9,104.28,Good Trade
U0106,HUL,2017-11-17,2644.84,2017-11-30,2662.96,18,13,326.16,Good Trade
U0097,AXISBANK,2018-07-06,2953.75,2018-07-12,2969.49,29,6,456.46,Good Trade
U0041,AXISBANK,2019-05-17,3236.35,2019-06-07,3253.29,28,21,474.32,Good Trade
U0062,LT,2015-01-30,1078.74,2015-02-25,1167.84,15,26,1336.5,Good Trade
U0145,RELIANCE,2021-03-30,4602.01,2021-04-14,4627.02,17,15,425.17,Good Trade
U0016,INFY,2020-06-29,3687.55,2020-07-27,3720.02,47,28,1526.09,Good Trade
U0157,LT,2020-02-07,3737.69,2020-02-13,3738.59,45,6,40.5,Good Trade
U0155,HDFC,2018-07-13,2874.42,2018-07-20,2899.3,30,7,746.4,Good Trade
U0180,INFY,2022-09-29,4709.86,2022-10-07,4744.42,35,8,1209.6,Good Trade
U0023,INFY,2016-11-07,1971.09,2016-11-24,1992.2,15,17,316.65,Good Trade
U0090,RELIANCE,2019-09-09,3672.78,2019-10-04,3747.32,28,25,2087.12,Good Trade
U0016,INFY,2021-10-05,4250.76,2021-10-25,4250.7,29,20,-1.74,Minor Loss
U0102,SBI,2017-09-12,2390.42,2017-10-03,2412.48,11,21,242.66,Good Trade
U0142,ICICI,2020-08-03,3734.16,2020-08-12,3738.03,38,9,147.06,Good Trade
U0126,ICICI,2020-11-12,3823.14,2020-11-13,3823.84,29,1,20.3,Over-trading
U0186,RELIANCE,2022-12-09,5559.28,2023-01-04,5575.36,28,26,450.24,Good Trade
U0078,RELIANCE,2021-07-28,4847.5,2021-08-19,4903.09,24,22,1334.16,Good Trade
U0193,WIPRO,2015-05-05,1179.57,2015-05-13,1179.71,3,8,0.42,Good Trade
U0140,RELIANCE,2016-08-16,1912.21,2016-09-12,1933.26,11,27,231.55,Good Trade
U0153,RELIANCE,2017-08-09,2331.39,2017-08-17,2338.63,50,8,362.0,Good Trade
U0020,SBI,2019-09-12,3405.3,2019-09-24,3425.19,40,12,795.6,Good Trade
U0009,ICICI,2019-01-25,3080.16,2019-02-20,3117.32,37,26,1374.92,Good Trade
U0009,AXISBANK,2018-07-16,2976.1,2018-07-24,2967.88,11,8,-90.42,Minor Loss
U0090,HDFC,2018-11-19,3078.45,2018-11-28,3085.71,12,9,87.12,Good Trade
U0002,INFY,2018-11-05,2922.71,2018-11-21,2946.11,5,16,117.0,Good Trade
U0011,INFY,2020-11-16,3864.03,2020-12-01,3868.02,23,15,91.77,Good Trade
U0016,TCS,2018-07-20,2821.24,2018-08-06,2848.88,19,17,525.16,Good Trade
U0085,RELIANCE,2018-07-19,2961.39,2018-08-07,2981.72,38,19,772.54,Good Trade
U0130,LT,2023-10-18,5601.0,2023-11-01,5635.51,45,14,1552.95,Good Trade
U0054,AXISBANK,2018-01-16,2699.65,2018-01-26,2742.26,13,10,553.93,Good Trade
U0042,ICICI,2018-11-13,2954.1,2018-11-30,2985.4,11,17,344.3,Good Trade
U0152,WIPRO,2017-01-27,2144.4,2017-01-30,2142.9,35,3,-52.5,Minor Loss
U0007,SBI,2023-11-10,5881.3,2023-12-06,5907.98,42,26,1120.56,Good Trade
U0060,TCS,2016-12-26,2102.99,2017-01-06,2106.77,49,11,185.22,Good Trade
U0070,TCS,2017-07-17,2355.55,2017-08-11,2364.7,4,25,36.6,Good Trade
U0114,SBI,2021-03-02,4331.9,2021-03-17,4351.92,40,15,800.8,Good Trade
U0154,AXISBANK,2017-02-07,2121.21,2017-02-09,2123.58,8,2,18.96,Over-trading
U0037,HDFC,2022-10-18,5230.08,2022-11-04,5275.56,13,17,591.24,Good Trade
U0020,HUL,2022-03-22,5124.86,2022-04-05,5154.86,38,14,1140.0,Good Trade
U0096,ICICI,2017-07-06,2288.12,2017-07-11,2289.71,1,5,1.59,Good Trade
U0099,INFY,2019-03-19,3041.43,2019-03-22,3061.1,37,3,727.79,Good Trade
U0053,HUL,2020-05-14,4151.22,2020-06-11,4172.75,7,28,150.71,Good Trade
U0151,INFY,2017-11-02,2386.55,2017-11-21,2406.07,29,19,566.08,Good Trade
U0020,HDFC,2016-07-27,1860.78,2016-08-18,1860.62,24,22,-3.84,Minor Loss
U0060,WIPRO,2017-01-04,2069.11,2017-01-24,2128.74,18,20,1073.34,Good Trade
U0122,SBI,2017-05-17,2230.98,2017-06-09,2277.06,41,23,1889.28,Good Trade
U0103,ICICI,2021-01-06,3856.59,2021-01-12,3862.9,10,6,63.1,Good Trade
U0180,RELIANCE,2021-09-07,4929.14,2021-09-13,4941.08,29,6,346.26,Good Trade
U0197,HDFC,2015-06-02,1197.14,2015-06-03,1202.44,37,1,196.1,Over-trading
U0152,INFY,2023-05-16,4984.06,2023-05-29,4993.49,21,13,198.03,Good Trade
U0036,ICICI,2015-12-17,1493.86,2015-12-28,1510.64,11,11,184.58,Good Trade
U0181,TCS,2015-12-28,1502.36,2016-01-13,1522.77,45,16,918.45,Good Trade
U0059,SBI,2020-07-27,3961.51,2020-07-28,3954.58,21,1,-145.53,Over-trading
U0025,ICICI,2018-04-18,2621.3,2018-04-25,2627.02,7,7,40.04,Good Trade
U0149,TCS,2019-09-13,3474.7,2019-09-25,3502.26,43,12,1185.08,Good Trade
U0013,LT,2021-12-07,4582.75,2021-12-29,4615.54,38,22,1246.02,Good Trade
U0119,INFY,2019-02-05,2993.84,2019-02-26,3024.96,39,21,1213.68,Good Trade
U0033,SBI,2018-12-12,3061.91,2018-12-19,3087.99,10,7,260.8,Good Trade
U0024,LT,2023-07-25,5440.28,2023-08-04,5453.33,46,10,600.3,Good Trade
U0066,SBI,2023-06-22,5659.76,2023-06-28,5684.67,38,6,946.58,Good Trade
U0047,RELIANCE,2019-10-02,3746.23,2019-10-28,3759.95,31,26,425.32,Good Trade
U0127,RELIANCE,2021-10-11,5001.43,2021-11-02,5013.02,41,22,475.19,Good Trade
U0098,AXISBANK,2018-02-12,2770.34,2018-02-21,2779.03,16,9,139.04,Good Trade
U0194,INFY,2023-10-06,5188.57,2023-10-26,5224.26,23,20,820.87,Good Trade
U0025,SBI,2015-11-25,1369.08,2015-12-03,1374.49,22,8,119.02,Good Trade
U0120,LT,2019-07-22,3502.78,2019-08-09,3515.66,18,18,231.84,Good Trade
U0015,LT,2020-03-27,3840.03,2020-04-21,3864.74,23,25,568.33,Good Trade
